url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/acinonyx jubatus/Camera Trap/2017/02/PvL_seq_362e9fdb-9291-4647-894b-fe0bc7245b2b/20170218-PICT0056.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/acinonyx jubatus/Camera Trap/2017/02/PvL_seq_362e9fdb-9291-4647-894b-fe0bc7245b2b/20170218-PICT0056.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/acinonyx jubatus/Camera Trap/2017/02/PvL_seq_362e9fdb-9291-4647-894b-fe0bc7245b2b/20170218-PICT0056.JPG,Desert Lion Conservation Camera Traps : acinonyx jubatus/Camera Trap/2017/02/PvL_seq_362e9fdb-9291-4647-894b-fe0bc7245b2b/20170218-PICT0056.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,acinonyx jubatus,acinonyx jubatus,cheetah,animalia,chordata,mammalia,carnivora,felidae,acinonyx,jubatus,desert-lion/3cc78443-984e-47da-8374-aeb60867a679.png,3cc78443-984e-47da-8374-aeb60867a679,d4c32b154db8e08bce234c55acbc3504,841a30d64f2bd1adb6a0c3261a2480a9
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_c5b056c3-fb97-4e3d-9fdd-75a30149d0a3/20110208-PICT5164.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_c5b056c3-fb97-4e3d-9fdd-75a30149d0a3/20110208-PICT5164.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_c5b056c3-fb97-4e3d-9fdd-75a30149d0a3/20110208-PICT5164.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_c5b056c3-fb97-4e3d-9fdd-75a30149d0a3/20110208-PICT5164.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/fdf55a20-2f66-4360-8716-cd6448cc79b7.png,fdf55a20-2f66-4360-8716-cd6448cc79b7,e4f0c401c9241e1ae6e4794eee41fd86,8be556b2fd32f12d4cb7fca71ffe18ef
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_d222ae8e-7eca-40ff-baf3-258cf9b9fd78/20140118-PICT0272.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_d222ae8e-7eca-40ff-baf3-258cf9b9fd78/20140118-PICT0272.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_d222ae8e-7eca-40ff-baf3-258cf9b9fd78/20140118-PICT0272.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_d222ae8e-7eca-40ff-baf3-258cf9b9fd78/20140118-PICT0272.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/de5792b2-8a41-4c29-b86b-1618d5100dc8.png,de5792b2-8a41-4c29-b86b-1618d5100dc8,66b5068bdece88ce6b987808d8e18a1b,c30a7ef62b88480f059ff5f00024b037
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/South/Gai-Ais/2014/04/PvL_seq_6d1f8588-3c03-4a2f-81ae-306d7d7117d9/20140411-PICT0370.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/South/Gai-Ais/2014/04/PvL_seq_6d1f8588-3c03-4a2f-81ae-306d7d7117d9/20140411-PICT0370.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/South/Gai-Ais/2014/04/PvL_seq_6d1f8588-3c03-4a2f-81ae-306d7d7117d9/20140411-PICT0370.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/South/Gai-Ais/2014/04/PvL_seq_6d1f8588-3c03-4a2f-81ae-306d7d7117d9/20140411-PICT0370.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/83c5532b-e554-4e7e-abf1-3c6bb2dc3a27.png,83c5532b-e554-4e7e-abf1-3c6bb2dc3a27,dbffb7682d56a81dd0c6990f1a358ad1,8bdfa29ce6e00da313201f6be830ef3a
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/2017/01/PvL_seq_48f682a2-a877-486b-9846-288175063c61/20170120-PICT0629.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/2017/01/PvL_seq_48f682a2-a877-486b-9846-288175063c61/20170120-PICT0629.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/2017/01/PvL_seq_48f682a2-a877-486b-9846-288175063c61/20170120-PICT0629.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/2017/01/PvL_seq_48f682a2-a877-486b-9846-288175063c61/20170120-PICT0629.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/f991d458-3b4b-48bc-8eae-168e0aef36a9.png,f991d458-3b4b-48bc-8eae-168e0aef36a9,9be582a6bd990f138563b02f6b52bbff,a65bce661bdac46cc1abd15c33e94e33
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_Fldpln/13911/PvL_seq_3063b819-38f2-4b4e-a94f-fe753732756a/PICT0020.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_Fldpln/13911/PvL_seq_3063b819-38f2-4b4e-a94f-fe753732756a/PICT0020.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_Fldpln/13911/PvL_seq_3063b819-38f2-4b4e-a94f-fe753732756a/PICT0020.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/Hoanib/Hnb_Fldpln/13911/PvL_seq_3063b819-38f2-4b4e-a94f-fe753732756a/PICT0020.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/f7ffe27b-9d89-4f32-be68-456df2e9b031.png,f7ffe27b-9d89-4f32-be68-456df2e9b031,f05360cad064a03c51fbca84d8ab3783,457388672997834dc48ca62f6a9ef795
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_7cb30244-2606-47fa-aea3-4c5456b79177/20110211-PICT5802.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_7cb30244-2606-47fa-aea3-4c5456b79177/20110211-PICT5802.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_7cb30244-2606-47fa-aea3-4c5456b79177/20110211-PICT5802.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/02/PvL_seq_7cb30244-2606-47fa-aea3-4c5456b79177/20110211-PICT5802.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/fbc6c689-a1b4-42de-8c41-08e9bbf59468.png,fbc6c689-a1b4-42de-8c41-08e9bbf59468,d07f8c84be2afb80cf153a302ad6924c,0927dffe3a91909a3c2f385172d26c9b
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/03/PvL_seq_4ca64c29-8619-46cd-848f-072bf8919bac/20110305-PICT6878.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/03/PvL_seq_4ca64c29-8619-46cd-848f-072bf8919bac/20110305-PICT6878.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/03/PvL_seq_4ca64c29-8619-46cd-848f-072bf8919bac/20110305-PICT6878.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/03/PvL_seq_4ca64c29-8619-46cd-848f-072bf8919bac/20110305-PICT6878.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/6863d999-27ed-4a49-aa5b-7b0a4bb9631e.png,6863d999-27ed-4a49-aa5b-7b0a4bb9631e,80c771aedaaaf81d3fb77cd5b116c8e8,a44f78a3e8d7bdc85c6d886484797ffa
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2014/08/PvL_seq_6e47f3f9-5ebe-43d1-b218-2ec4351caa43/20140807-PICT0296.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2014/08/PvL_seq_6e47f3f9-5ebe-43d1-b218-2ec4351caa43/20140807-PICT0296.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2014/08/PvL_seq_6e47f3f9-5ebe-43d1-b218-2ec4351caa43/20140807-PICT0296.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2014/08/PvL_seq_6e47f3f9-5ebe-43d1-b218-2ec4351caa43/20140807-PICT0296.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/3eff0849-17d2-479f-b0db-7284e3fcc786.png,3eff0849-17d2-479f-b0db-7284e3fcc786,c37866969b172ae8f23a658e0e55fb7b,eba78f216b37b19dba5ffae01173f1de
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_a5f326c1-e205-4d52-aa27-cd4749a19ce2/PICT0408.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_a5f326c1-e205-4d52-aa27-cd4749a19ce2/PICT0408.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_a5f326c1-e205-4d52-aa27-cd4749a19ce2/PICT0408.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/Hoanib/Hnb_N_Gorge/2013/03/PvL_seq_a5f326c1-e205-4d52-aa27-cd4749a19ce2/PICT0408.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/5c44e36d-2e62-4bac-825c-d9d141630ae0.png,5c44e36d-2e62-4bac-825c-d9d141630ae0,16c27b3f4aba1daf9da76a66f018e98c,31102eb7defb7bccd26adb30f2810629
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/01/PvL_seq_78b14624-e29b-415b-8cb3-67d91dd1688b/20110130-PICT4068.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/01/PvL_seq_78b14624-e29b-415b-8cb3-67d91dd1688b/20110130-PICT4068.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/01/PvL_seq_78b14624-e29b-415b-8cb3-67d91dd1688b/20110130-PICT4068.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Okongwe_Water/2011/01/PvL_seq_78b14624-e29b-415b-8cb3-67d91dd1688b/20110130-PICT4068.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/b35a3d6a-4582-466d-8930-6e3ea7645ce0.png,b35a3d6a-4582-466d-8930-6e3ea7645ce0,9d2bcaae9e04a128fcdc07d1583fdbad,27152635a1a595fa56f77647b88cb3cd
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_51623a52-9f50-4f9e-965f-66e1458cd80b/20140117-PICT0259.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_51623a52-9f50-4f9e-965f-66e1458cd80b/20140117-PICT0259.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_51623a52-9f50-4f9e-965f-66e1458cd80b/20140117-PICT0259.JPG,Desert Lion Conservation Camera Traps : antidorcas marsupialis/Camera Trap/North/Hseb_Lower_Poort/2014/01/PvL_seq_51623a52-9f50-4f9e-965f-66e1458cd80b/20140117-PICT0259.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,antidorcas marsupialis,antidorcas marsupialis,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,marsupialis,desert-lion/03a8da1a-466b-4fc4-9736-1ea9287e9be6.png,03a8da1a-466b-4fc4-9736-1ea9287e9be6,0c4d74acce335cd158e1737c34a12412,0f921cb8e8fb267747228befb77039b8
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5490.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5490.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5490.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5490.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/da235401-ae33-4c76-b482-83dca2130ef9.png,da235401-ae33-4c76-b482-83dca2130ef9,48c8e0e3ca9150457423b772efeea412,e97cc497c44768681fdce3893b7c5880
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5482.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5482.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5482.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5482.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/3fe13db6-734e-41f0-a9e9-0c4fb66fd2db.png,3fe13db6-734e-41f0-a9e9-0c4fb66fd2db,8f9d1f646fc4e0694bde06c372f35417,efcc0fc840fa3838f02a0a9231793937
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5483.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5483.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5483.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_92fa67a7-f647-4528-96a4-dc16fb7f80c4/20151018-PICT5483.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/d0bc6925-a4e3-4556-b23a-4cd3ec074dea.png,d0bc6925-a4e3-4556-b23a-4cd3ec074dea,9c248cb4be63fbef45464a8a838f7296,6ea0cea8144e0aafdea9e4360acb3fe5
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_fc2e8125-2c16-4ed0-9284-783ed47ee488/20151018-PICT5486.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_fc2e8125-2c16-4ed0-9284-783ed47ee488/20151018-PICT5486.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_fc2e8125-2c16-4ed0-9284-783ed47ee488/20151018-PICT5486.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_fc2e8125-2c16-4ed0-9284-783ed47ee488/20151018-PICT5486.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/55676da6-23d4-4c03-962d-37ce406541db.png,55676da6-23d4-4c03-962d-37ce406541db,1e632cc137064c705c0aebb6bc0f5cb5,6baa8b6d6a6024a702876366d792b056
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5489.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5489.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5489.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5489.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/5784d9e8-6cb6-4c8c-95b7-bd38d1a1d1b7.png,5784d9e8-6cb6-4c8c-95b7-bd38d1a1d1b7,09acf0b7bc5fd6feb00f794f40d47079,5ed8bfe488fdc1a74054692347c11896
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5311.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5311.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5311.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5311.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/0190f01e-cf9e-4040-ae8d-c0a2abb95118.png,0190f01e-cf9e-4040-ae8d-c0a2abb95118,5e1799003b770da8792bf2a7b5d56c16,785cf00eadb46c2af48373eba2e206a2
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5488.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5488.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5488.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_8b373525-0a54-4cfb-9980-df97d2b1afef/20151018-PICT5488.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/0869600a-5563-4130-a2c0-33c0c61b3150.png,0869600a-5563-4130-a2c0-33c0c61b3150,6b4226e706a2d7af291f0b0fb69d8479,b810b1e1673beb0380f1c536f598481c
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5312.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5312.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5312.JPG,Desert Lion Conservation Camera Traps : bos taurus/Camera Trap/2015/10/PvL_seq_a063586e-f564-4bd5-99c8-86899d01988b/20151004-PICT5312.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,bos taurus,bos taurus,domestic cow,animalia,chordata,mammalia,artiodactyla,bovidae,bos,taurus,desert-lion/b0e7610d-8eaa-4c9b-a646-a800fbe0fec3.png,b0e7610d-8eaa-4c9b-a646-a800fbe0fec3,c9918c8eee2776fa53f4f03082c9b9b6,52b0a4a506106ec9e7e5ba360beb04bc
