url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,filename,md5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-27_00-11-03.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-27_00-11-03.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-27_00-11-03.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-27_00-11-03.JPG,Ohio Small Animals : location_CBNP1N_sequence_index_00198,Ohio Small Animals : CBNP1N,1,american_toad,anaxyrus americanus,american toad,animalia,chordata,amphibia,anura,bufonidae,anaxyrus,americanus,ohio-small-animals/OH_sm_animals_CBNP1N_2020-08-27_00-11-03.JPG,OH_sm_animals_CBNP1N_2020-08-27_00-11-03.JPG,8cb112bd2616bdf984f560816c76afff
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-29_06-15-54.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-29_06-15-54.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-29_06-15-54.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-08-29_06-15-54.JPG,Ohio Small Animals : location_CBNP1N_sequence_index_00211,Ohio Small Animals : CBNP1N,2,american_toad,anaxyrus americanus,american toad,animalia,chordata,amphibia,anura,bufonidae,anaxyrus,americanus,ohio-small-animals/OH_sm_animals_CBNP1N_2020-08-29_06-15-54.JPG,OH_sm_animals_CBNP1N_2020-08-29_06-15-54.JPG,c65738d416e9fe8496ecbdcf11e803f1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-02_01-15-13.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-02_01-15-13.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-02_01-15-13.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-02_01-15-13.JPG,Ohio Small Animals : location_CBNP1N_sequence_index_00255,Ohio Small Animals : CBNP1N,1,american_toad,anaxyrus americanus,american toad,animalia,chordata,amphibia,anura,bufonidae,anaxyrus,americanus,ohio-small-animals/OH_sm_animals_CBNP1N_2020-09-02_01-15-13.JPG,OH_sm_animals_CBNP1N_2020-09-02_01-15-13.JPG,f82bf46cb79149c94f01e09ec2774513
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-08_20-12-13.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-08_20-12-13.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-08_20-12-13.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/American Toad/CBNP1N_2020-09-08_20-12-13.JPG,Ohio Small Animals : location_CBNP1N_sequence_index_00399,Ohio Small Animals : CBNP1N,5,american_toad,anaxyrus americanus,american toad,animalia,chordata,amphibia,anura,bufonidae,anaxyrus,americanus,ohio-small-animals/OH_sm_animals_CBNP1N_2020-09-08_20-12-13.JPG,OH_sm_animals_CBNP1N_2020-09-08_20-12-13.JPG,8ee9a115d77501a0fe549115a36a5c13
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1S_2020-08-23_21-19-21.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1S_2020-08-23_21-19-21.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/American Toad/CBNP1S_2020-08-23_21-19-21.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/American Toad/CBNP1S_2020-08-23_21-19-21.JPG,Ohio Small Animals : location_CBNP1S_sequence_index_00073,Ohio Small Animals : CBNP1S,1,american_toad,anaxyrus americanus,american toad,animalia,chordata,amphibia,anura,bufonidae,anaxyrus,americanus,ohio-small-animals/OH_sm_animals_CBNP1S_2020-08-23_21-19-21.JPG,OH_sm_animals_CBNP1S_2020-08-23_21-19-21.JPG,c8ab0d258886ebce819030f04b6bbcbd
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/FCS2__2019-07-31__01-50-46(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/FCS2__2019-07-31__01-50-46(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/FCS2__2019-07-31__01-50-46(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/FCS2__2019-07-31__01-50-46(2).JPG,Ohio Small Animals : location_FCS2_sequence_index_00156,Ohio Small Animals : FCS2,1,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_FCS2__2019-07-31__01-50-46(2).JPG,OH_sm_animals_FCS2__2019-07-31__01-50-46(2).JPG,42d1d5041cc27113cc7434e96b2b0a2a
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA1__2019-05-08__23-14-57(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA1__2019-05-08__23-14-57(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA1__2019-05-08__23-14-57(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/KPA1__2019-05-08__23-14-57(2).JPG,Ohio Small Animals : location_KPA1_sequence_index_00078,Ohio Small Animals : KPA1,1,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_KPA1__2019-05-08__23-14-57(2).JPG,OH_sm_animals_KPA1__2019-05-08__23-14-57(2).JPG,0bf715d4a4a000e9ef0c732fd1486324
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA2__2019-07-07__00-17-42(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA2__2019-07-07__00-17-42(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/KPA2__2019-07-07__00-17-42(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/KPA2__2019-07-07__00-17-42(1).JPG,Ohio Small Animals : location_KPA2_sequence_index_00175,Ohio Small Animals : KPA2,0,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_KPA2__2019-07-07__00-17-42(1).JPG,OH_sm_animals_KPA2__2019-07-07__00-17-42(1).JPG,3a1db9d868b06f93d7dfc1b385d28d60
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-16(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-16(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-16(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-16(1).JPG,Ohio Small Animals : location_NOR3_sequence_index_00338,Ohio Small Animals : NOR3,0,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_NOR3__2019-08-14__20-29-16(1).JPG,OH_sm_animals_NOR3__2019-08-14__20-29-16(1).JPG,eb63f02f15ea08d9c033d8c6937a9b0f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-18(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-18(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-18(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/NOR3__2019-08-14__20-29-18(3).JPG,Ohio Small Animals : location_NOR3_sequence_index_00338,Ohio Small Animals : NOR3,2,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_NOR3__2019-08-14__20-29-18(3).JPG,OH_sm_animals_NOR3__2019-08-14__20-29-18(3).JPG,b3f3f723026813b35df2b3f41b317a6b
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-11(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-11(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-11(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-11(1).JPG,Ohio Small Animals : location_RMW1_sequence_index_00011,Ohio Small Animals : RMW1,0,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_RMW1__2019-05-11__10-17-11(1).JPG,OH_sm_animals_RMW1__2019-05-11__10-17-11(1).JPG,00ed38d63c039f8dc1f31d6febd8842b
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-13(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-13(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-13(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-05-11__10-17-13(3).JPG,Ohio Small Animals : location_RMW1_sequence_index_00011,Ohio Small Animals : RMW1,2,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_RMW1__2019-05-11__10-17-13(3).JPG,OH_sm_animals_RMW1__2019-05-11__10-17-13(3).JPG,7bcb2c88f4de36f2d1060558b781d350
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-06(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-06(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-06(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-06(1).JPG,Ohio Small Animals : location_RMW1_sequence_index_00060,Ohio Small Animals : RMW1,0,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_RMW1__2019-06-08__09-51-06(1).JPG,OH_sm_animals_RMW1__2019-06-08__09-51-06(1).JPG,83da1ddecd0ef395411d554454aa2ff1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-08(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-08(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-08(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/RMW1__2019-06-08__09-51-08(3).JPG,Ohio Small Animals : location_RMW1_sequence_index_00060,Ohio Small Animals : RMW1,2,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_RMW1__2019-06-08__09-51-08(3).JPG,OH_sm_animals_RMW1__2019-06-08__09-51-08(3).JPG,168ff87c58dd03b15533d56ee3e926e0
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-10(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-10(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-10(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-10(1).JPG,Ohio Small Animals : location_YWS2_sequence_index_00063,Ohio Small Animals : YWS2,0,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_YWS2__2019-04-27__13-06-10(1).JPG,OH_sm_animals_YWS2__2019-04-27__13-06-10(1).JPG,0f1f45b9e5f428df379d20a9089218e2
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-12(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-12(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-12(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/YWS2__2019-04-27__13-06-12(3).JPG,Ohio Small Animals : location_YWS2_sequence_index_00063,Ohio Small Animals : YWS2,2,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_YWS2__2019-04-27__13-06-12(3).JPG,OH_sm_animals_YWS2__2019-04-27__13-06-12(3).JPG,15df1fc9efe9db836910d3f07f456e5a
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS3__2019-04-13__21-40-22(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS3__2019-04-13__21-40-22(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Green Frog/YWS3__2019-04-13__21-40-22(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Green Frog/YWS3__2019-04-13__21-40-22(3).JPG,Ohio Small Animals : location_YWS3_sequence_index_00058,Ohio Small Animals : YWS3,2,green_frog,lithobates clamitans,green frog,animalia,chordata,amphibia,anura,ranidae,lithobates,clamitans,ohio-small-animals/OH_sm_animals_YWS3__2019-04-13__21-40-22(3).JPG,OH_sm_animals_YWS3__2019-04-13__21-40-22(3).JPG,86857ed71cc3c8fc55b21552af6a5b16
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-50.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-50.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-50.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-50.JPG,Ohio Small Animals : location_BIWA4N_sequence_index_00006,Ohio Small Animals : BIWA4N,0,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_BIWA4N_2020-09-26_20-02-50.JPG,OH_sm_animals_BIWA4N_2020-09-26_20-02-50.JPG,22a607ce1891c86b6223326bad67c315
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-54.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-54.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-54.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-26_20-02-54.JPG,Ohio Small Animals : location_BIWA4N_sequence_index_00006,Ohio Small Animals : BIWA4N,4,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_BIWA4N_2020-09-26_20-02-54.JPG,OH_sm_animals_BIWA4N_2020-09-26_20-02-54.JPG,1f2dcc4e24535620fd88b86891e622d8
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-27_20-12-42.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-27_20-12-42.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-27_20-12-42.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/BIWA4N_2020-09-27_20-12-42.JPG,Ohio Small Animals : location_BIWA4N_sequence_index_00007,Ohio Small Animals : BIWA4N,5,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_BIWA4N_2020-09-27_20-12-42.JPG,OH_sm_animals_BIWA4N_2020-09-27_20-12-42.JPG,2c1731cadc21b9b68357e4ae60637a4f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/FCS1__2019-07-13__16-39-45(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/FCS1__2019-07-13__16-39-45(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/FCS1__2019-07-13__16-39-45(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/FCS1__2019-07-13__16-39-45(6).JPG,Ohio Small Animals : location_FCS1_sequence_index_00200,Ohio Small Animals : FCS1,11,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_FCS1__2019-07-13__16-39-45(6).JPG,OH_sm_animals_FCS1__2019-07-13__16-39-45(6).JPG,1be46f303be809c784cf9eed2a6fb404
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/KPA2__2019-06-05__15-53-18(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/KPA2__2019-06-05__15-53-18(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/KPA2__2019-06-05__15-53-18(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/KPA2__2019-06-05__15-53-18(2).JPG,Ohio Small Animals : location_KPA2_sequence_index_00104,Ohio Small Animals : KPA2,1,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_KPA2__2019-06-05__15-53-18(2).JPG,OH_sm_animals_KPA2__2019-06-05__15-53-18(2).JPG,51b9459273812c277ffd0f6547f6ed67
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-28(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-28(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-28(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-28(7).JPG,Ohio Small Animals : location_NOR1_sequence_index_00154,Ohio Small Animals : NOR1,11,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_NOR1__2019-07-01__14-29-28(7).JPG,OH_sm_animals_NOR1__2019-07-01__14-29-28(7).JPG,8783667d37e28769bb6438aeece997a4
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-30(9).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-30(9).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-30(9).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__14-29-30(9).JPG,Ohio Small Animals : location_NOR1_sequence_index_00154,Ohio Small Animals : NOR1,13,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_NOR1__2019-07-01__14-29-30(9).JPG,OH_sm_animals_NOR1__2019-07-01__14-29-30(9).JPG,607ada442ab18223eaed24dd0c36dc16
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__15-04-47(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__15-04-47(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__15-04-47(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/NOR1__2019-07-01__15-04-47(5).JPG,Ohio Small Animals : location_NOR1_sequence_index_00158,Ohio Small Animals : NOR1,4,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_NOR1__2019-07-01__15-04-47(5).JPG,OH_sm_animals_NOR1__2019-07-01__15-04-47(5).JPG,ae879910e9a11ca51d0f331c6561c305
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/PRF1N_2020-10-13_15-41-41.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/PRF1N_2020-10-13_15-41-41.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Amphibia/Northern Leopard Frog/PRF1N_2020-10-13_15-41-41.JPG,Ohio Small Animals : Images/Sorted_by_species/Amphibia/Northern Leopard Frog/PRF1N_2020-10-13_15-41-41.JPG,Ohio Small Animals : location_PRF1N_sequence_index_00283,Ohio Small Animals : PRF1N,4,northern_leopard_frog,lithobates pipiens,northern leopard frog,animalia,chordata,amphibia,anura,ranidae,lithobates,pipiens,ohio-small-animals/OH_sm_animals_PRF1N_2020-10-13_15-41-41.JPG,OH_sm_animals_PRF1N_2020-10-13_15-41-41.JPG,42ad2ac3a2ec07f33cf59c93c578e612
